state_code,county_name,town,precinct_name,precinct_id,GC_Polling_Place
WI,SAUK,VILLAGE OF PLAIN,SAUK - VILLAGE OF PLAIN - WARD 001,415108,NA
WI,SAUK,TOWN OF TROY,SAUK - TOWN OF TROY - WARD 001,415201,"TROY TOWN HALL, S10372 COUNTY ROAD C, SPRING GREEN, WI, 53588"
WI,SAUK,TOWN OF FAIRFIELD,SAUK - TOWN OF FAIRFIELD - WARD 001,415833,NA
WI,SAUK,TOWN OF PRAIRIE DU SAC,SAUK - TOWN OF PRAIRIE DU SAC - WARD 001,416539,NA
WI,SAUK,CITY OF BARABOO,SAUK - CITY OF BARABOO - WARD 009,416645,"BARABOO CIVIC CENTER, 124 2ND ST, BARABOO, WI, 53913"
WI,SAUK,TOWN OF FREEDOM,SAUK - TOWN OF FREEDOM - WARD 001,416880,"VILLAGE OF NORTH FREEDOM COMMUNITY CENTER, 105 N MAPLE ST, NORTH FREEDOM, WI, 53951"
WI,SAUK,CITY OF REEDSBURG,SAUK - CITY OF REEDSBURG - WARD 003,417550,"REEDSBURG RECREATION CENTER, 134 S LOCUST ST, REEDSBURG, WI, 53959"
WI,SAUK,VILLAGE OF LAVALLE,SAUK - VILLAGE OF LAVALLE - WARD 001,417686,"LAVALLE PUBLIC LIBRARY, 101 W MAIN ST, LA VALLE, WI, 53941"
WI,SAUK,TOWN OF SUMPTER,SAUK - TOWN OF SUMPTER - WARD 002,417806,"SUMPTER COMMUNITY CENTER, E10496 COUNTY ROAD C, NORTH FREEDOM, WI, 53951"
WI,SAUK,VILLAGE OF LOGANVILLE,SAUK - VILLAGE OF LOGANVILLE - WARD 001,418024,"LOGANVILLE VILLAGE HALL/FIRE STATION, 140 WEST ST, LOGANVILLE, WI, 53943"
WI,SAUK,TOWN OF REEDSBURG,SAUK - TOWN OF REEDSBURG - WARD 003,418538,"REEDSBURG TOWN HALL, 600 W MAIN ST, REEDSBURG, WI, 53959"
WI,SAUK,CITY OF REEDSBURG,SAUK - CITY OF REEDSBURG - WARD 010,415346,"REEDSBURG RECREATION CENTER, 134 S LOCUST ST, REEDSBURG, WI, 53959"
WI,SAUK,TOWN OF BEAR CREEK,SAUK - TOWN OF BEAR CREEK - WARD 001,416085,"BEAR CREEK TOWN HALL, S9497 COUNTY ROAD G, PLAIN, WI, 53577"
WI,SAUK,TOWN OF IRONTON,SAUK - TOWN OF IRONTON - WARD 001,416504,"IRONTON TOWN HALL, E4206 OLD K RD, REEDSBURG, WI, 53959"
WI,SAUK,CITY OF BARABOO,SAUK - CITY OF BARABOO - WARD 001,416898,"BARABOO CIVIC CENTER, 124 2ND ST, BARABOO, WI, 53913"
WI,SAUK,TOWN OF BARABOO,SAUK - TOWN OF BARABOO - WARD 001,417190,"BARABOO TOWN HALL, 101 CEDAR ST, BARABOO, WI, 53913"
WI,SAUK,VILLAGE OF LAKE DELTON,SAUK - VILLAGE OF LAKE DELTON - WARD 003,417539,"KAY C. MACKESEY ADMINISTRATION BUILDING, 50 S WISCONSIN DELLS PKWY, LAKE DELTON, WI, 53940"
WI,SAUK,TOWN OF SPRING GREEN,SAUK - TOWN OF SPRING GREEN - WARD 002,417604,"SPRING GREEN TOWN HALL, E4411 KENNEDY RD, SPRING GREEN, WI, 53588"
WI,SAUK,TOWN OF BARABOO,SAUK - TOWN OF BARABOO - WARD 003,417790,"BARABOO TOWN HALL, 101 CEDAR ST, BARABOO, WI, 53913"
WI,SAUK,CITY OF REEDSBURG,SAUK - CITY OF REEDSBURG - WARD 005,417974,"REEDSBURG RECREATION CENTER, 134 S LOCUST ST, REEDSBURG, WI, 53959"
WI,SAUK,VILLAGE OF SAUK CITY,SAUK - VILLAGE OF SAUK CITY - WARD 005,1579215,"SAUK CITY VILLAGE HALL, 726 WATER ST, SAUK CITY, WI, 53583"
WI,SAUK,TOWN OF SPRING GREEN,SAUK - TOWN OF SPRING GREEN - WARD 001,413851,"SPRING GREEN TOWN HALL, E4411 KENNEDY RD, SPRING GREEN, WI, 53588"
WI,SAUK,TOWN OF MERRIMAC,SAUK - TOWN OF MERRIMAC - WARD 001,414022,"MERRIMAC TOWN HALL, S6911 STATE ROAD 113, MERRIMAC, WI, 53561"
WI,SAUK,CITY OF BARABOO,SAUK - CITY OF BARABOO - WARD 007,414580,"BARABOO CIVIC CENTER, 124 2ND ST, BARABOO, WI, 53913"
WI,SAUK,TOWN OF EXCELSIOR,SAUK - TOWN OF EXCELSIOR - WARD 001,414809,"EXCELSIOR TOWN HALL, 100 E BROADWAY, ROCK SPRINGS, WI, 53961"
WI,SAUK,CITY OF REEDSBURG,SAUK - CITY OF REEDSBURG - WARD 007,415977,"REEDSBURG RECREATION CENTER, 134 S LOCUST ST, REEDSBURG, WI, 53959"
WI,SAUK,TOWN OF FRANKLIN,SAUK - TOWN OF FRANKLIN - WARD 002,417338,NA
WI,SAUK,CITY OF BARABOO,SAUK - CITY OF BARABOO - WARD 011,415572,"BARABOO CIVIC CENTER, 124 2ND ST, BARABOO, WI, 53913"
WI,SAUK,VILLAGE OF PRAIRIE DU SAC,SAUK - VILLAGE OF PRAIRIE DU SAC - WARD 004,416309,"PRAIRIE DU SAC VILLAGE HALL, 335 GALENA ST, PRAIRIE DU SAC, WI, 53578"
WI,SAUK,VILLAGE OF PRAIRIE DU SAC,SAUK - VILLAGE OF PRAIRIE DU SAC - WARD 003,416862,"PRAIRIE DU SAC VILLAGE HALL, 335 GALENA ST, PRAIRIE DU SAC, WI, 53578"
WI,SAUK,TOWN OF SUMPTER,SAUK - TOWN OF SUMPTER - WARD 003,418659,"SUMPTER COMMUNITY CENTER, E10496 COUNTY ROAD C, NORTH FREEDOM, WI, 53951"
WI,SAUK,CITY OF WISCONSIN DELLS,SAUK - CITY OF WISCONSIN DELLS - WARD 008,1652009,"WISCONSIN DELLS MUNICIPAL BUILDING, 300 LA CROSSE ST, WISCONSIN DELLS, WI, 53965"
WI,SAUK,VILLAGE OF LAKE DELTON,SAUK - VILLAGE OF LAKE DELTON - WARD 004,1989966,"KAY C. MACKESEY ADMINISTRATION BUILDING, 50 S WISCONSIN DELLS PKWY, LAKE DELTON, WI, 53940"
WI,SAUK,CITY OF BARABOO,SAUK - CITY OF BARABOO - WARD 010,413767,"BARABOO CIVIC CENTER, 124 2ND ST, BARABOO, WI, 53913"
WI,SAUK,CITY OF BARABOO,SAUK - CITY OF BARABOO - WARD 003,413937,"BARABOO CIVIC CENTER, 124 2ND ST, BARABOO, WI, 53913"
WI,SAUK,VILLAGE OF SPRING GREEN,SAUK - VILLAGE OF SPRING GREEN - WARD 001,414831,"SPRING GREEN COMMUNITY LIBRARY, 230 E MONROE ST, SPRING GREEN, WI, 53588"
WI,SAUK,TOWN OF DELLONA,SAUK - TOWN OF DELLONA - WARD 001,415569,"DELLONA TOWN HALL, E8062 COUNTY ROAD H, LYNDON STATION, WI, 53944"
WI,SAUK,TOWN OF BARABOO,SAUK - TOWN OF BARABOO - WARD 002,415684,"BARABOO TOWN HALL, 101 CEDAR ST, BARABOO, WI, 53913"
WI,SAUK,CITY OF BARABOO,SAUK - CITY OF BARABOO - WARD 002,416253,"BARABOO CIVIC CENTER, 124 2ND ST, BARABOO, WI, 53913"
WI,SAUK,TOWN OF EXCELSIOR,SAUK - TOWN OF EXCELSIOR - WARD 002,416822,"EXCELSIOR TOWN HALL, 100 E BROADWAY, ROCK SPRINGS, WI, 53961"
WI,SAUK,VILLAGE OF MERRIMAC,SAUK - VILLAGE OF MERRIMAC - WARD 001,417192,"MERRIMAC VILLAGE HALL/MUNICIPAL BUILDING, 100 COOK ST, MERRIMAC, WI, 53561"
WI,SAUK,TOWN OF PRAIRIE DU SAC,SAUK - TOWN OF PRAIRIE DU SAC - WARD 002,417426,"PRAIRIE DU SAC TOWN HALL, S9903 US HIGHWAY 12, PRAIRIE DU SAC, WI, 53578"
WI,SAUK,TOWN OF FRANKLIN,SAUK - TOWN OF FRANKLIN - WARD 003,418722,"FRANKLIN TOWN HALL, 550 MAIN ST, PLAIN, WI, 53577"
WI,SAUK,TOWN OF WASHINGTON,SAUK - TOWN OF WASHINGTON - WARD 002,1579216,"WASHINGTON TOWN HALL, S6101 STATE ROAD 154, HILLPOINT, WI, 53937"
WI,SAUK,VILLAGE OF LAKE DELTON,SAUK - VILLAGE OF LAKE DELTON - WARD 006,1950025,"KAY C. MACKESEY ADMINISTRATION BUILDING, 50 S WISCONSIN DELLS PKWY, LAKE DELTON, WI, 53940"
WI,SAUK,VILLAGE OF LAKE DELTON,SAUK - VILLAGE OF LAKE DELTON - WARD 001,414475,"KAY C. MACKESEY ADMINISTRATION BUILDING, 50 S WISCONSIN DELLS PKWY, LAKE DELTON, WI, 53940"
WI,SAUK,CITY OF BARABOO,SAUK - CITY OF BARABOO - WARD 014,416245,"BARABOO CIVIC CENTER, 124 2ND ST, BARABOO, WI, 53913"
WI,SAUK,TOWN OF FAIRFIELD,SAUK - TOWN OF FAIRFIELD - WARD 002,416669,"FAIRFIELD TOWN HALL, E12891 COUNTY ROAD U, BARABOO, WI, 53913"
WI,SAUK,VILLAGE OF LIME RIDGE,SAUK - VILLAGE OF LIME RIDGE - WARD 001,418301,NA
WI,SAWYER,TOWN OF BASS LAKE,SAWYER - TOWN OF BASS LAKE - WARD 002,415935,NA
WI,SAWYER,CITY OF HAYWARD,SAWYER - CITY OF HAYWARD - WARD 003,416519,"CITY OF HAYWARD - CITY HALL, 15889 W 3RD ST, HAYWARD, WI, 54843"
WI,SAWYER,TOWN OF MEADOWBROOK,SAWYER - TOWN OF MEADOWBROOK - WARD 001,418302,"MEADOWBROOK TOWN HALL, 9436 W COUNTY HIGHWAY D, EXELAND, WI, 54835"
WI,SAWYER,TOWN OF HAYWARD,SAWYER - TOWN OF HAYWARD - WARD 002,417091,"HAYWARD TOWN HALL, 15460 W STATE ROAD 77, HAYWARD, WI, 54843"
WI,SAWYER,TOWN OF HUNTER,SAWYER - TOWN OF HUNTER - WARD 001,417197,"HUNTER TOWN HALL, 9316 N COUNTY ROAD CC, HAYWARD, WI, 54843"
WI,SAWYER,TOWN OF BASS LAKE,SAWYER - TOWN OF BASS LAKE - WARD 001,415328,"BASS LAKE TOWN HALL, 14412 W COUNTY ROAD K, HAYWARD, WI, 54843"
WI,SAWYER,TOWN OF BASS LAKE,SAWYER - TOWN OF BASS LAKE - WARD 004,416632,NA
WI,SAWYER,TOWN OF WEIRGOR,SAWYER - TOWN OF WEIRGOR - WARD 001,417453,NA
WI,SAWYER,TOWN OF METEOR,SAWYER - TOWN OF METEOR - WARD 001,418402,"METEOR TOWN HALL, 1440 N COUNTY ROAD C, APT C, EXELAND, WI, 54835"
WI,SAWYER,TOWN OF EDGEWATER,SAWYER - TOWN OF EDGEWATER - WARD 002,1579218,"EDGEWATER TOWN HALL, 1470 N WOODDALE RD, BIRCHWOOD, WI, 54817"
WI,SAWYER,CITY OF HAYWARD,SAWYER - CITY OF HAYWARD - WARD 006,1579220,"CITY OF HAYWARD - CITY HALL, 15889 W 3RD ST, HAYWARD, WI, 54843"
WI,SAWYER,TOWN OF HAYWARD,SAWYER - TOWN OF HAYWARD - WARD 008,1579222,"HAYWARD TOWN HALL, 15460 W STATE ROAD 77, HAYWARD, WI, 54843"
WI,SAWYER,CITY OF HAYWARD,SAWYER - CITY OF HAYWARD - WARD 004,416151,"CITY OF HAYWARD - CITY HALL, 15889 W 3RD ST, HAYWARD, WI, 54843"
WI,SAWYER,TOWN OF ROUND LAKE,SAWYER - TOWN OF ROUND LAKE - WARD 002,416881,NA
WI,SAWYER,CITY OF HAYWARD,SAWYER - CITY OF HAYWARD - WARD 001,417094,"CITY OF HAYWARD - CITY HALL, 15889 W 3RD ST, HAYWARD, WI, 54843"
WI,SAWYER,TOWN OF BASS LAKE,SAWYER - TOWN OF BASS LAKE - WARD 003,417985,"BASS LAKE TOWN HALL, 14412 W COUNTY ROAD K, HAYWARD, WI, 54843"
WI,SAWYER,TOWN OF HAYWARD,SAWYER - TOWN OF HAYWARD - WARD 005,418006,"HAYWARD TOWN HALL, 15460 W STATE ROAD 77, HAYWARD, WI, 54843"
WI,SAWYER,TOWN OF WINTER,SAWYER - TOWN OF WINTER - WARD 001,414495,"WINTER TOWN HALL, 4680 N COUNTY RD W, WINTER, WI, 54896"
WI,SAWYER,TOWN OF HAYWARD,SAWYER - TOWN OF HAYWARD - WARD 001,414555,"HAYWARD TOWN HALL, 15460 W STATE ROAD 77, HAYWARD, WI, 54843"
WI,SAWYER,TOWN OF ROUND LAKE,SAWYER - TOWN OF ROUND LAKE - WARD 001,415575,"ROUND LAKE TOWN HALL, 10625 N COUNTY ROAD A, HAYWARD, WI, 54843"
WI,SAWYER,TOWN OF HAYWARD,SAWYER - TOWN OF HAYWARD - WARD 003,416072,NA
WI,SAWYER,TOWN OF SPIDER LAKE,SAWYER - TOWN OF SPIDER LAKE - WARD 001,416754,NA
WI,SAWYER,TOWN OF HAYWARD,SAWYER - TOWN OF HAYWARD - WARD 006,417169,"HAYWARD TOWN HALL, 15460 W STATE ROAD 77, HAYWARD, WI, 54843"
WI,SAWYER,CITY OF HAYWARD,SAWYER - CITY OF HAYWARD - WARD 002,417276,"CITY OF HAYWARD - CITY HALL, 15889 W 3RD ST, HAYWARD, WI, 54843"
WI,SAWYER,TOWN OF DRAPER,SAWYER - TOWN OF DRAPER - WARD 001,417997,"DRAPER TOWN HALL, 6994 N MAIN ST, LORETTA, WI, 54896"
WI,SAWYER,TOWN OF LENROOT,SAWYER - TOWN OF LENROOT - WARD 002,417357,NA
WI,SAWYER,CITY OF HAYWARD,SAWYER - CITY OF HAYWARD - WARD 005,1579219,"CITY OF HAYWARD - CITY HALL, 15889 W 3RD ST, HAYWARD, WI, 54843"
WI,SAWYER,VILLAGE OF WINTER,SAWYER - VILLAGE OF WINTER - WARD 001,417777,"WINTER VILLAGE HALL, 6593 W HAZEL ST, WINTER, WI, 54896"
WI,SAWYER,TOWN OF COUDERAY,SAWYER - TOWN OF COUDERAY - WARD 001,418163,NA
WI,SAWYER,TOWN OF HAYWARD,SAWYER - TOWN OF HAYWARD - WARD 007,1579221,NA
WI,SAWYER,TOWN OF BASS LAKE,SAWYER - TOWN OF BASS LAKE - WARD 005,1579217,"BASS LAKE TOWN HALL, 14412 W COUNTY ROAD K, HAYWARD, WI, 54843"
WI,SAWYER,TOWN OF LENROOT,SAWYER - TOWN OF LENROOT - WARD 001,414538,NA
WI,SAWYER,VILLAGE OF COUDERAY,SAWYER - VILLAGE OF COUDERAY - WARD 001,418579,"COUDERAY VILLAGE HALL, 4477 N HOFFER RD, COUDERAY, WI, 54828"
WI,SAWYER,VILLAGE OF RADISSON,SAWYER - VILLAGE OF RADISSON - WARD 001,418071,NA
WI,SAWYER,TOWN OF OJIBWA,SAWYER - TOWN OF OJIBWA - WARD 002,1579223,"OJIBWA TOWN HALL, 4411 N STATE ROAD 27, OJIBWA, WI, 54862"
WI,SAWYER,TOWN OF OJIBWA,SAWYER - TOWN OF OJIBWA - WARD 001,417837,"OJIBWA TOWN HALL, 4411 N STATE ROAD 27, OJIBWA, WI, 54862"
WI,SAWYER,VILLAGE OF EXELAND,SAWYER - VILLAGE OF EXELAND - WARD 001,418241,"EXELAND VILLAGE HALL, 11042W STATE HWY 48, EXELAND, WI, 54835"
WI,SAWYER,TOWN OF EDGEWATER,SAWYER - TOWN OF EDGEWATER - WARD 001,415823,"EDGEWATER TOWN HALL, 1470 N WOODDALE RD, BIRCHWOOD, WI, 54817"
WI,SAWYER,TOWN OF HAYWARD,SAWYER - TOWN OF HAYWARD - WARD 004,416429,NA
WI,SAWYER,TOWN OF RADISSON,SAWYER - TOWN OF RADISSON - WARD 002,418126,NA
WI,SAWYER,TOWN OF SAND LAKE,SAWYER - TOWN OF SAND LAKE - WARD 001,414096,"SAND LAKE MUNICIPAL BUILDING, 6058 N STONE LAKE RD, STONE LAKE, WI, 54876"
WI,SAWYER,TOWN OF WINTER,SAWYER - TOWN OF WINTER - WARD 002,417991,"WINTER TOWN HALL, 4680 N COUNTY RD W, WINTER, WI, 54896"
WI,SAWYER,TOWN OF RADISSON,SAWYER - TOWN OF RADISSON - WARD 001,418228,"RADISSON TOWN HALL, 3751 N COUNTY ROAD H, RADISSON, WI, 54867"
WI,SHAWANO,TOWN OF WASHINGTON,SHAWANO - TOWN OF WASHINGTON - WARD 003,1579226,"CECIL/WASHINGTON COMMUNITY HALL/FIRE STATION, 111 E HOFMAN ST, CECIL, WI, 54111"
WI,SHAWANO,TOWN OF RICHMOND,SHAWANO - TOWN OF RICHMOND - WARD 001,415006,"RICHMOND TOWN HALL, N5170 COUNTY ROAD MM, SHAWANO, WI, 54166"
WI,SHAWANO,TOWN OF BARTELME,SHAWANO - TOWN OF BARTELME - WARD 001,415368,NA
WI,SHAWANO,TOWN OF ANGELICA,SHAWANO - TOWN OF ANGELICA - WARD 002,416015,"ANGELICA TOWN HALL, N3285 COUNTY ROAD C, PULASKI, WI, 54162"
WI,SHAWANO,TOWN OF ANGELICA,SHAWANO - TOWN OF ANGELICA - WARD 003,416432,"ANGELICA TOWN HALL, N3285 COUNTY ROAD C, PULASKI, WI, 54162"
WI,SHAWANO,CITY OF SHAWANO,SHAWANO - CITY OF SHAWANO - WARD 003,416571,"SHAWANO CITY HALL, 127 S SAWYER ST, SHAWANO, WI, 54166"
WI,SHAWANO,TOWN OF WITTENBERG,SHAWANO - TOWN OF WITTENBERG - WARD 002,417531,"WITTENBERG TOWN HALL, W17395 COUNTY ROAD Q, WITTENBERG, WI, 54499"
WI,SHAWANO,VILLAGE OF PULASKI,SHAWANO - VILLAGE OF PULASKI - WARD 004,418519,"Pulaski Municipal Building, 585 E GLENBROOK DR, PULASKI, WI, 54162"
WI,SHAWANO,CITY OF SHAWANO,SHAWANO - CITY OF SHAWANO - WARD 009,414678,"SHAWANO CITY HALL, 127 S SAWYER ST, SHAWANO, WI, 54166"
WI,SHAWANO,VILLAGE OF BOWLER,SHAWANO - VILLAGE OF BOWLER - WARD 001,418054,"BOWLER VILLAGE HALL, 107 W MAIN ST, BOWLER, WI, 54416"
WI,SHAWANO,TOWN OF GERMANIA,SHAWANO - TOWN OF GERMANIA - WARD 002,1579224,NA
WI,SHAWANO,TOWN OF BELLE PLAINE,SHAWANO - TOWN OF BELLE PLAINE - WARD 002,415469,"BELLE PLAINE COMMUNITY CENTER, N3002 STATE ROAD 22, CLINTONVILLE, WI, 54929"
WI,SHAWANO,VILLAGE OF TIGERTON,SHAWANO - VILLAGE OF TIGERTON - WARD 001,415735,"TIGERTON VILLAGE HALL, 221 BIRCH ST, TIGERTON, WI, 54486"
WI,SHAWANO,CITY OF SHAWANO,SHAWANO - CITY OF SHAWANO - WARD 004,416001,"SHAWANO CITY HALL, 127 S SAWYER ST, SHAWANO, WI, 54166"
WI,SHAWANO,VILLAGE OF WITTENBERG,SHAWANO - VILLAGE OF WITTENBERG - WARD 001,416322,"Wittenberg Comm Center, 208 W VINAL ST, WITTENBERG, WI, 54499"
WI,SHAWANO,CITY OF SHAWANO,SHAWANO - CITY OF SHAWANO - WARD 001,416721,"SHAWANO CITY HALL, 127 S SAWYER ST, SHAWANO, WI, 54166"
WI,SHAWANO,TOWN OF WAUKECHON,SHAWANO - TOWN OF WAUKECHON - WARD 001,417367,"WAUKECHON TOWN HALL, N3999 COUNTY ROAD K, SHAWANO, WI, 54166"
WI,SHAWANO,CITY OF SHAWANO,SHAWANO - CITY OF SHAWANO - WARD 008,416198,"SHAWANO CITY HALL, 127 S SAWYER ST, SHAWANO, WI, 54166"
WI,SHAWANO,TOWN OF WITTENBERG,SHAWANO - TOWN OF WITTENBERG - WARD 001,416990,"WITTENBERG TOWN HALL, W17395 COUNTY ROAD Q, WITTENBERG, WI, 54499"
WI,SHAWANO,TOWN OF GRANT,SHAWANO - TOWN OF GRANT - WARD 002,417503,"GRANT TOWN HALL, W12610 COUNTY ROAD M, CAROLINE, WI, 54928"
WI,SHAWANO,VILLAGE OF ELAND,SHAWANO - VILLAGE OF ELAND - WARD 001,418014,NA
WI,SHAWANO,VILLAGE OF BIRNAMWOOD,SHAWANO - VILLAGE OF BIRNAMWOOD - WARD 001,416115,"MATSCHE COMMUNITY CENTER, 362 RAILROAD ST, BIRNAMWOOD, WI, 54414"
WI,SHAWANO,TOWN OF BELLE PLAINE,SHAWANO - TOWN OF BELLE PLAINE - WARD 001,416232,"BELLE PLAINE COMMUNITY CENTER, N3002 STATE ROAD 22, CLINTONVILLE, WI, 54929"
WI,SHAWANO,TOWN OF RICHMOND,SHAWANO - TOWN OF RICHMOND - WARD 002,416779,"RICHMOND TOWN HALL, N5170 COUNTY ROAD MM, SHAWANO, WI, 54166"
WI,SHAWANO,VILLAGE OF WITTENBERG,SHAWANO - VILLAGE OF WITTENBERG - WARD 002,417291,"Wittenberg Comm Center, 208 W VINAL ST, WITTENBERG, WI, 54499"
WI,SHAWANO,TOWN OF HERMAN,SHAWANO - TOWN OF HERMAN - WARD 001,417590,"HERMAN TOWN HALL, N5628 COUNTY ROAD U, SHAWANO, WI, 54166"
WI,SHAWANO,TOWN OF WESCOTT,SHAWANO - TOWN OF WESCOTT - WARD 001,414171,"Wescott Town Office, N5794 OLD KESHENA RD, SHAWANO, WI, 54166"
WI,SHAWANO,TOWN OF HUTCHINS,SHAWANO - TOWN OF HUTCHINS - WARD 001,416470,NA
WI,SHAWANO,TOWN OF BELLE PLAINE,SHAWANO - TOWN OF BELLE PLAINE - WARD 003,416553,"BELLE PLAINE COMMUNITY CENTER, N3002 STATE ROAD 22, CLINTONVILLE, WI, 54929"
WI,SHAWANO,TOWN OF GREEN VALLEY,SHAWANO - TOWN OF GREEN VALLEY - WARD 001,416639,NA
WI,SHAWANO,TOWN OF ANGELICA,SHAWANO - TOWN OF ANGELICA - WARD 001,416951,NA
WI,SHAWANO,TOWN OF GERMANIA,SHAWANO - TOWN OF GERMANIA - WARD 001,417532,"GERMANIA TOWN HALL, W18101 COUNTY ROAD M, TIGERTON, WI, 54486"
WI,SHAWANO,TOWN OF WASHINGTON,SHAWANO - TOWN OF WASHINGTON - WARD 001,414109,"CECIL/WASHINGTON COMMUNITY HALL/FIRE STATION, 111 E HOFMAN ST, CECIL, WI, 54111"
WI,SHAWANO,TOWN OF PELLA,SHAWANO - TOWN OF PELLA - WARD 001,414536,"PELLA TOWN HALL, W11021 COUNTY ROAD D, MARION, WI, 54950"
WI,SHAWANO,TOWN OF WAUKECHON,SHAWANO - TOWN OF WAUKECHON - WARD 002,416547,"WAUKECHON TOWN HALL, N3999 COUNTY ROAD K, SHAWANO, WI, 54166"
WI,SHAWANO,VILLAGE OF CECIL,SHAWANO - VILLAGE OF CECIL - WARD 001,416562,"CECIL/WASHINGTON COMMUNITY HALL/FIRE STATION, 111 E HOFMAN ST, CECIL, WI, 54111"
WI,SHAWANO,TOWN OF WESCOTT,SHAWANO - TOWN OF WESCOTT - WARD 002,417050,"Wescott Town Office, N5794 OLD KESHENA RD, SHAWANO, WI, 54166"
WI,SHAWANO,TOWN OF NAVARINO,SHAWANO - TOWN OF NAVARINO - WARD 001,417183,NA
WI,SHAWANO,TOWN OF HERMAN,SHAWANO - TOWN OF HERMAN - WARD 002,417410,NA
WI,SHAWANO,TOWN OF MORRIS,SHAWANO - TOWN OF MORRIS - WARD 001,417788,"MORRIS TOWN HALL, W15320 BERG RD, TIGERTON, WI, 54486"
WI,SHAWANO,TOWN OF SENECA,SHAWANO - TOWN OF SENECA - WARD 001,416411,"SENECA TOWN HALL, W13104 COUNTY ROAD D, TILLEDA, WI, 54978"
WI,SHAWANO,TOWN OF GRANT,SHAWANO - TOWN OF GRANT - WARD 001,416713,NA
WI,SHAWANO,VILLAGE OF ANIWA,SHAWANO - VILLAGE OF ANIWA - WARD 001,418101,NA
WI,SHAWANO,TOWN OF WESCOTT,SHAWANO - TOWN OF WESCOTT - WARD 003,415471,"Wescott Town Office, N5794 OLD KESHENA RD, SHAWANO, WI, 54166"
WI,SHAWANO,VILLAGE OF MATTOON,SHAWANO - VILLAGE OF MATTOON - WARD 001,417621,NA
WI,SHAWANO,TOWN OF RED SPRINGS,SHAWANO - TOWN OF RED SPRINGS - WARD 002,1579225,"RED SPRINGS TOWN HALL, W10208 E TOWN HALL RD, GRESHAM, WI, 54128"
WI,SHAWANO,CITY OF SHAWANO,SHAWANO - CITY OF SHAWANO - WARD 012,415889,"SHAWANO CITY HALL, 127 S SAWYER ST, SHAWANO, WI, 54166"
WI,SHAWANO,TOWN OF WESCOTT,SHAWANO - TOWN OF WESCOTT - WARD 004,416025,"Wescott Town Office, N5794 OLD KESHENA RD, SHAWANO, WI, 54166"
WI,SHAWANO,TOWN OF ANIWA,SHAWANO - TOWN OF ANIWA - WARD 001,416714,NA
WI,SHAWANO,TOWN OF LESSOR,SHAWANO - TOWN OF LESSOR - WARD 001,414597,"LESSOR TOWN HALL, W4055 LANDSTAD RD, BONDUEL, WI, 54107"
WI,SHAWANO,TOWN OF BIRNAMWOOD,SHAWANO - TOWN OF BIRNAMWOOD - WARD 001,417866,NA
WI,SHAWANO,TOWN OF FAIRBANKS,SHAWANO - TOWN OF FAIRBANKS - WARD 001,418345,"FAIRBANKS TOWN HALL, N3272 COUNTY ROAD SS, TIGERTON, WI, 54486"
WI,SHAWANO,CITY OF MARION,SHAWANO - CITY OF MARION - WARD 004,418788,"MARION FIRE STATION, 128 W GARFIELD AVE, MARION, WI, 54950"
WI,SHAWANO,TOWN OF RED SPRINGS,SHAWANO - TOWN OF RED SPRINGS - WARD 001,414642,NA
WI,SHAWANO,VILLAGE OF BONDUEL,SHAWANO - VILLAGE OF BONDUEL - WARD 002,414770,"BONDUEL VILLAGE HALL, 117 W GREEN BAY ST, BONDUEL, WI, 54107"
WI,SHAWANO,TOWN OF WASHINGTON,SHAWANO - TOWN OF WASHINGTON - WARD 002,414216,"CECIL/WASHINGTON COMMUNITY HALL/FIRE STATION, 111 E HOFMAN ST, CECIL, WI, 54111"
WI,SHAWANO,TOWN OF HARTLAND,SHAWANO - TOWN OF HARTLAND - WARD 001,415099,"HARTLAND TOWN HALL, W3454 COUNTY ROAD BE, BONDUEL, WI, 54107"
WI,SHAWANO,CITY OF SHAWANO,SHAWANO - CITY OF SHAWANO - WARD 011,415337,"SHAWANO CITY HALL, 127 S SAWYER ST, SHAWANO, WI, 54166"
WI,SHAWANO,CITY OF SHAWANO,SHAWANO - CITY OF SHAWANO - WARD 002,416258,"SHAWANO CITY HALL, 127 S SAWYER ST, SHAWANO, WI, 54166"
WI,SHAWANO,VILLAGE OF BONDUEL,SHAWANO - VILLAGE OF BONDUEL - WARD 001,416660,"BONDUEL VILLAGE HALL, 117 W GREEN BAY ST, BONDUEL, WI, 54107"
WI,SHAWANO,CITY OF SHAWANO,SHAWANO - CITY OF SHAWANO - WARD 007,416827,"SHAWANO CITY HALL, 127 S SAWYER ST, SHAWANO, WI, 54166"
WI,SHAWANO,CITY OF SHAWANO,SHAWANO - CITY OF SHAWANO - WARD 006,415656,"SHAWANO CITY HALL, 127 S SAWYER ST, SHAWANO, WI, 54166"
WI,SHAWANO,CITY OF SHAWANO,SHAWANO - CITY OF SHAWANO - WARD 010,416428,"SHAWANO CITY HALL, 127 S SAWYER ST, SHAWANO, WI, 54166"
WI,SHAWANO,VILLAGE OF GRESHAM,SHAWANO - VILLAGE OF GRESHAM - WARD 001,416804,"AMERICAN LEGION HALL, 951 MAIN ST, GRESHAM, WI, 54128"
WI,SHAWANO,TOWN OF GREEN VALLEY,SHAWANO - TOWN OF GREEN VALLEY - WARD 002,417226,"GREEN VALLEY TOWN HALL, W1734 COUNTY RD E, CECIL, WI, 54111"
